"MUNICIPIO","CTY","INDUSTRIA","NAICS","UNIDADES","EMPLEO PROMEDIO","SALARIO Total Municipio Segundo Trimestre 2022","Promedio"
"Maricao","93","Gerencia de Companías y Empresas ","55","0","0","0","0"
"Maricao","93","Servicios Adm. y Desperdicios Sólidos","56","1","*","*","*"
"Maricao","93","Servicios Educativos ","61","1","116 ","838754 ","7210 "
"Maricao","93","Servicios de Salud y Asistencia Social ","62","4","62","552815","8916"
"Maricao","93","Arte, Entretenimiento y Recreación ","71","0","0","0","0"
"Maricao","93","Alojamiento y Servicios de Alimentos ","72","4","39","111832","2867"
"Maricao","93","Otros Servicios Excepto Adm. Pública ","81","1","*","*","*"
"Maricao","93","Administración Pública ","92","8","247 ","924921 ","3745 "
"Maricao","93","Otros (Establecimientos no Clasificados) ","99","0","0","0","0"
"Maunabo","95","Total Municipio Segundo Trimestre 2022 ","","58","1264","11437818","9047"
"Maunabo","95","Agricultura, Bosque, Pesca y Caza","11","2","*","*","*"
"Maunabo","95","Mineria","21","0","0","0","0"
"Maunabo","95","Electricidad, Agua y Gas ","22","1","*","*","*"
"Maunabo","95","Construcción ","23","2","*","*","*"
"Maunabo","95","Manufactura","31-33","0","0","0","0"
"Maunabo","95","Alimentos","311","0","0","0","0"
"Maunabo","95","Productos de Tabaco y Bebidas","312","0","0","0","0"
"Maunabo","95","Textiles ","313","0","0","0","0"
"Maunabo","95","Productos Textiles Excepto Ropa","314","0","0","0","0"
"Maunabo","95","Ropa ","315","0","0","0","0"
"Maunabo","95","Cuero y Productos Relacionados ","316","0","0","0","0"
"Maunabo","95","Productos de Madera","321","0","0","0","0"
"Maunabo","95","Papel","322","0","0","0","0"
"Maunabo","95","Imprenta e Industrias Relacionadas ","323","0","0","0","0"
"Maunabo","95","Productos de Petróleo y Carbón ","324","0","0","0","0"
"Maunabo","95","Productos Químicos ","325","0","0","0","0"
"Maunabo","95","Productos de Goma y Plásticos","326","0","0","0","0"
"Maunabo","95","Productos Minerales no Metálicos ","327","0","0","0","0"
"Maunabo","95","Industrias de Materiales Primarios ","331","0","0","0","0"
"Maunabo","95","Productos de Metal ","332","0","0","0","0"
"Maunabo","95","Maquinaria ","333","0","0","0","0"
"Maunabo","95","Computadora y Productos Electrónicos","334","0","0","0","0"
"Maunabo","95","Equipo y Aparatos Eléctricos ","335","0","0","0","0"
"Maunabo","95","Equipo de Transportación ","336","0","0","0","0"
"Maunabo","95","Muebles y Productos Relacionados ","337","0","0","0","0"
"Maunabo","95","Industrias Manufactureras Misceláneas","339","0","0","0","0"
"Maunabo","95","Comercio al por Mayor","42","1","*","*","*"
"Maunabo","95","Comercio al Detal","44-45","12","41","171906","4159"
"Maunabo","95","Transportación y Almacenamiento ","48-49","3","*","*","*"
"Maunabo","95","Información","51","1","*","*","*"
"Maunabo","95","Finanzas y Seguros ","52","2","*","*","*"
"Maunabo","95","Bienes Raíces, Renta o Arrendamiento ","53","0","0","0","0"
"Maunabo","95","Servicios Profesionales y Técnicos ","54","2","*","*","*"
"Maunabo","95","Gerencia de Companías y Empresas ","55","0","0","0","0"
"Maunabo","95","Servicios Adm. y Desperdicios Sólidos","56","1","*","*","*"
"Maunabo","95","Servicios Educativos ","61","1","151 ","1080515 ","7172 "
"Maunabo","95","Servicios de Salud y Asistencia Social ","62","12","88","564712","6417"
"Maunabo","95","Arte, Entretenimiento y Recreación ","71","0","0","0","0"
"Maunabo","95","Alojamiento y Servicios de Alimentos ","72","7","80","258823","3222"
"Maunabo","95","Otros Servicios Excepto Adm. Pública ","81","2","*","*","*"
"Maunabo","95","Administración Pública ","92","9","838 ","8882098 ","10595 "
"Maunabo","95","Otros (Establecimientos no Clasificados) ","99","0","0","0","0"
"Mayagüez","97","Total Municipio Segundo Trimestre 2022 ","","1555","30195","204404889","6769"
"Mayagüez","97","Agricultura, Bosque, Pesca y Caza","11","22","293","1381864","4711"
"Mayagüez","97","Mineria","21","0","0","0","0"
"Mayagüez","97","Electricidad, Agua y Gas ","22","3","505","5738653","11356"
"Mayagüez","97","Construcción ","23","57","934","5138837","5504"
"Mayagüez","97","Manufactura","31-33","52","1784","10019391","5616"
"Mayagüez","97","Alimentos","311","32","493","1828507","3711"
"Mayagüez","97","Productos de Tabaco y Bebidas","312","3","*","*","*"
"Mayagüez","97","Textiles ","313","0","0","0","0"
"Mayagüez","97","Productos Textiles Excepto Ropa","314","0","0","0","0"
"Mayagüez","97","Ropa ","315","5","804","3502964","4359"
"Mayagüez","97","Cuero y Productos Relacionados ","316","0","0","0","0"
"Mayagüez","97","Productos de Madera","321","0","0","0","0"
"Mayagüez","97","Papel","322","0","0","0","0"
"Mayagüez","97","Imprenta e Industrias Relacionadas ","323","3","*","*","*"
"Mayagüez","97","Productos de Petróleo y Carbón ","324","0","0","0","0"
"Mayagüez","97","Productos Químicos ","325","1","*","*","*"
"Mayagüez","97","Productos de Goma y Plásticos","326","0","0","0","0"
"Mayagüez","97","Productos Minerales no Metálicos ","327","2","*","*","*"
"Mayagüez","97","Industrias de Materiales Primarios ","331","0","0","0","0"
"Mayagüez","97","Productos de Metal ","332","4","118","567350","4795"
"Mayagüez","97","Maquinaria ","333","0","0","0","0"
"Mayagüez","97","Computadora y Productos Electrónicos","334","0","0","0","0"
"Mayagüez","97","Equipo y Aparatos Eléctricos ","335","0","0","0","0"
"Mayagüez","97","Equipo de Transportación ","336","0","0","0","0"
"Mayagüez","97","Muebles y Productos Relacionados ","337","1","*","*","*"
"Mayagüez","97","Industrias Manufactureras Misceláneas","339","1","*","*","*"
"Mayagüez","97","Comercio al por Mayor","42","62","437","3202368","7328"
"Mayagüez","97","Comercio al Detal","44-45","283","4693","26205654","5584"
"Mayagüez","97","Transportación y Almacenamiento ","48-49","27","472","4048601","8584"
"Mayagüez","97","Información","51","21","307","2448265","7983"
"Mayagüez","97","Finanzas y Seguros ","52","56","549","5031078","9159"
"Mayagüez","97","Bienes Raíces, Renta o Arrendamiento ","53","66","289","1413963","4893"
"Mayagüez","97","Servicios Profesionales y Técnicos ","54","126","1441","11772018","8167"
"Mayagüez","97","Gerencia de Companías y Empresas ","55","7","407","3465019","8507"
"Mayagüez","97","Servicios Adm. y Desperdicios Sólidos","56","45","2117","12753888","6025"
"Mayagüez","97","Servicios Educativos ","61","28","4161 ","35011441 ","8414 "
"Mayagüez","97","Servicios de Salud y Asistencia Social ","62","385","5053","38006080","7521"
"Mayagüez","97","Arte, Entretenimiento y Recreación ","71","7","69","260206","3753"
"Mayagüez","97","Alojamiento y Servicios de Alimentos ","72","153","2786","9742393","3497"
"Mayagüez","97","Otros Servicios Excepto Adm. Pública ","81","109","465","2119015","4560"
"Mayagüez","97","Administración Pública ","92","46","3432 ","26646155 ","7763 "
"Mayagüez","97","Otros (Establecimientos no Clasificados) ","99","0","0","0","0"
"Moca","99","Total Municipio Segundo Trimestre 2022 ","","462","5238","26738328","5104"
"Moca","99","Agricultura, Bosque, Pesca y Caza","11","41","111","313158","2830"
"Moca","99","Mineria","21","0","0","0","0"
"Moca","99","Electricidad, Agua y Gas ","22","0","0","0","0"
"Moca","99","Construcción ","23","40","432","1872322","4331"
"Moca","99","Manufactura","31-33","30","104","449940","4340"
"Moca","99","Alimentos","311","11","89","370313","4161"
"Moca","99","Productos de Tabaco y Bebidas","312","0","0","0","0"
"Moca","99","Textiles ","313","0","0","0","0"
"Moca","99","Productos Textiles Excepto Ropa","314","0","0","0","0"
"Moca","99","Ropa ","315","1","*","*","*"
"Moca","99","Cuero y Productos Relacionados ","316","1","*","*","*"
"Moca","99","Productos de Madera","321","2","*","*","*"
"Moca","99","Papel","322","0","0","0","0"
"Moca","99","Imprenta e Industrias Relacionadas ","323","2","*","*","*"
"Moca","99","Productos de Petróleo y Carbón ","324","0","0","0","0"
"Moca","99","Productos Químicos ","325","1","*","*","*"
"Moca","99","Productos de Goma y Plásticos","326","0","0","0","0"
"Moca","99","Productos Minerales no Metálicos ","327","2","*","*","*"
"Moca","99","Industrias de Materiales Primarios ","331","0","0","0","0"
"Moca","99","Productos de Metal ","332","5","7","30118","4303"
"Moca","99","Maquinaria ","333","2","*","*","*"
"Moca","99","Computadora y Productos Electrónicos","334","0","0","0","0"
"Moca","99","Equipo y Aparatos Eléctricos ","335","0","0","0","0"
"Moca","99","Equipo de Transportación ","336","0","0","0","0"
"Moca","99","Muebles y Productos Relacionados ","337","2","*","*","*"
"Moca","99","Industrias Manufactureras Misceláneas","339","1","*","*","*"
"Moca","99","Comercio al por Mayor","42","19","64","506883","7879"
"Moca","99","Comercio al Detal","44-45","99","630","2672407","4240"
"Moca","99","Transportación y Almacenamiento ","48-49","11","28","246594","8913"
"Moca","99","Información","51","1","*","*","*"
"Moca","99","Finanzas y Seguros ","52","9","72","429056","5932"
"Moca","99","Bienes Raíces, Renta o Arrendamiento ","53","9","32","106927","3307"
"Moca","99","Servicios Profesionales y Técnicos ","54","28","217","3071260","14132"
"Moca","99","Gerencia de Companías y Empresas ","55","0","0","0","0"
"Moca","99","Servicios Adm. y Desperdicios Sólidos","56","17","597","1457053","2441"
"Moca","99","Servicios Educativos ","61","8","657 ","4232493 ","6442 "
"Moca","99","Servicios de Salud y Asistencia Social ","62","78","760","4773424","6278"
"Moca","99","Arte, Entretenimiento y Recreación ","71","1","*","*","*"
"Moca","99","Alojamiento y Servicios de Alimentos ","72","44","278","829790","2985"
"Moca","99","Otros Servicios Excepto Adm. Pública ","81","16","54","227437","4238"
"Moca","99","Administración Pública ","92","11","450 ","2090111 ","4648 "
"Moca","99","Otros (Establecimientos no Clasificados) ","99","0","0","0","0"
"Morovis","101","Total Municipio Segundo Trimestre 2022 ","","199","2455","13227460","5389"
"Morovis","101","Agricultura, Bosque, Pesca y Caza","11","12","57","241834","4243"
"Morovis","101","Mineria","21","0","0","0","0"
"Morovis","101","Electricidad, Agua y Gas ","22","2","*","*","*"
"Morovis","101","Construcción ","23","14","83","370893","4487"
"Morovis","101","Manufactura","31-33","15","73","460092","6303"
"Morovis","101","Alimentos","311","7","57","376298","6602"
"Morovis","101","Productos de Tabaco y Bebidas","312","0","0","0","0"
"Morovis","101","Textiles ","313","0","0","0","0"
"Morovis","101","Productos Textiles Excepto Ropa","314","0","0","0","0"
"Morovis","101","Ropa ","315","1","*","*","*"
"Morovis","101","Cuero y Productos Relacionados ","316","0","0","0","0"
"Morovis","101","Productos de Madera","321","0","0","0","0"
"Morovis","101","Papel","322","1","*","*","*"
"Morovis","101","Imprenta e Industrias Relacionadas ","323","1","*","*","*"
"Morovis","101","Productos de Petróleo y Carbón ","324","0","0","0","0"
"Morovis","101","Productos Químicos ","325","0","0","0","0"
"Morovis","101","Productos de Goma y Plásticos","326","0","0","0","0"
"Morovis","101","Productos Minerales no Metálicos ","327","0","0","0","0"
"Morovis","101","Industrias de Materiales Primarios ","331","0","0","0","0"
"Morovis","101","Productos de Metal ","332","3","8","39450","4931"
"Morovis","101","Maquinaria ","333","0","0","0","0"
"Morovis","101","Computadora y Productos Electrónicos","334","0","0","0","0"
"Morovis","101","Equipo y Aparatos Eléctricos ","335","0","0","0","0"
"Morovis","101","Equipo de Transportación ","336","0","0","0","0"
"Morovis","101","Muebles y Productos Relacionados ","337","1","*","*","*"
"Morovis","101","Industrias Manufactureras Misceláneas","339","1","*","*","*"
"Morovis","101","Comercio al por Mayor","42","3","14","55930","3995"
"Morovis","101","Comercio al Detal","44-45","49","489","2186528","4471"
"Morovis","101","Transportación y Almacenamiento ","48-49","2","*","*","*"
"Morovis","101","Información","51","2","*","*","*"
"Morovis","101","Finanzas y Seguros ","52","3","44","306245","6908"
"Morovis","101","Bienes Raíces, Renta o Arrendamiento ","53","2","*","*","*"
"Morovis","101","Servicios Profesionales y Técnicos ","54","10","76","433979","5685"
"Morovis","101","Gerencia de Companías y Empresas ","55","0","0","0","0"
"Morovis","101","Servicios Adm. y Desperdicios Sólidos","56","3","14","43416","3101"
"Morovis","101","Servicios Educativos ","61","6","523 ","3337669 ","6382 "
"Morovis","101","Servicios de Salud y Asistencia Social ","62","36","341","2408077","7062"
"Morovis","101","Arte, Entretenimiento y Recreación ","71","0","0","0","0"
"Morovis","101","Alojamiento y Servicios de Alimentos ","72","25","220","638253","2906"
"Morovis","101","Otros Servicios Excepto Adm. Pública ","81","9","28","118168","4271"
"Morovis","101","Administración Pública ","92","6","347 ","1793527 ","5169 "
"Morovis","101","Otros (Establecimientos no Clasificados) ","99","0","0","0","0"
"Naguabo","103","Total Municipio Segundo Trimestre 2022 ","","184","2184","12840145","5878"
"Naguabo","103","Agricultura, Bosque, Pesca y Caza","11","15","53","219719","4120"
"Naguabo","103","Mineria","21","0","0","0","0"
"Naguabo","103","Electricidad, Agua y Gas ","22","2","*","*","*"
"Naguabo","103","Construcción ","23","21","355","1896919","5348"
"Naguabo","103","Manufactura","31-33","12","207","947856","4579"
"Naguabo","103","Alimentos","311","7","191","863751","4514"
"Naguabo","103","Productos de Tabaco y Bebidas","312","0","0","0","0"
"Naguabo","103","Textiles ","313","0","0","0","0"
"Naguabo","103","Productos Textiles Excepto Ropa","314","0","0","0","0"
"Naguabo","103","Ropa ","315","1","*","*","*"
"Naguabo","103","Cuero y Productos Relacionados ","316","0","0","0","0"
"Naguabo","103","Productos de Madera","321","0","0","0","0"
"Naguabo","103","Papel","322","1","*","*","*"
"Naguabo","103","Imprenta e Industrias Relacionadas ","323","1","*","*","*"
"Naguabo","103","Productos de Petróleo y Carbón ","324","0","0","0","0"
"Naguabo","103","Productos Químicos ","325","1","*","*","*"
"Naguabo","103","Productos de Goma y Plásticos","326","0","0","0","0"
"Naguabo","103","Productos Minerales no Metálicos ","327","0","0","0","0"
"Naguabo","103","Industrias de Materiales Primarios ","331","0","0","0","0"
"Naguabo","103","Productos de Metal ","332","0","0","0","0"
"Naguabo","103","Maquinaria ","333","0","0","0","0"
"Naguabo","103","Computadora y Productos Electrónicos","334","0","0","0","0"
"Naguabo","103","Equipo y Aparatos Eléctricos ","335","0","0","0","0"
"Naguabo","103","Equipo de Transportación ","336","0","0","0","0"
"Naguabo","103","Muebles y Productos Relacionados ","337","1","*","*","*"
"Naguabo","103","Industrias Manufactureras Misceláneas","339","0","0","0","0"
"Naguabo","103","Comercio al por Mayor","42","3","9","53244","5916"
"Naguabo","103","Comercio al Detal","44-45","40","453","2436545","5375"
"Naguabo","103","Transportación y Almacenamiento ","48-49","2","*","*","*"
"Naguabo","103","Información","51","1","*","*","*"
"Naguabo","103","Finanzas y Seguros ","52","2","*","*","*"
"Naguabo","103","Bienes Raíces, Renta o Arrendamiento ","53","6","26","106777","4107"
"Naguabo","103","Servicios Profesionales y Técnicos ","54","3","8","86016","10322"
"Naguabo","103","Gerencia de Companías y Empresas ","55","0","0","0","0"
"Naguabo","103","Servicios Adm. y Desperdicios Sólidos","56","11","32","182806","5773"
"Naguabo","103","Servicios Educativos ","61","1","259 ","1865101 ","7201 "
"Naguabo","103","Servicios de Salud y Asistencia Social ","62","21","104","684942","6586"
"Naguabo","103","Arte, Entretenimiento y Recreación ","71","2","*","*","*"
"Naguabo","103","Alojamiento y Servicios de Alimentos ","72","28","196","823794","4203"
"Naguabo","103","Otros Servicios Excepto Adm. Pública ","81","5","10","50950","5095"
"Naguabo","103","Administración Pública ","92","9","263 ","1374018 ","5218 "
"Naguabo","103","Otros (Establecimientos no Clasificados) ","99","0","0","0","0"
"Naranjito","105","Total Municipio Segundo Trimestre 2022 ","","331","3652","22109809","6054"
"Naranjito","105","Agricultura, Bosque, Pesca y Caza","11","12","21","52788","2474"
"Naranjito","105","Mineria","21","0","0","0","0"
"Naranjito","105","Electricidad, Agua y Gas ","22","3","11","113593","10327"
"Naranjito","105","Construcción ","23","61","667","3963896","5943"
