MUNICIPIO,CTY,INDUSTRIA,NAICS,UNIDADES,EMPLEO PROMEDIO,SALRIO Total Municipio Segundo Trimestre 2019,Promedio
Mayagüez,97,"Bienes Raíces, Renta o Arrendamiento     ",53,63,289,"1,323,540","4,580"
Mayagüez,97,Servicios Profesionales y Técnicos       ,54,123,"1,086","8,759,932","8,066"
Mayagüez,97,Gerencia de Companías y Empresas         ,55,7,388,"2,954,446","7,621"
Mayagüez,97,Servicios Adm. y Desperdicios Sólidos    ,56,50,"1,934","9,767,571","5,050"
Mayagüez,97,Servicios Educativos                     ,61,27,3925,32185934,8200
Mayagüez,97,Servicios de Salud y Asistencia Social   ,62,381,"4,885","34,788,200","7,121"
Mayagüez,97,"Arte, Entretenimiento y Recreación       ",71,7,51,"161,803","3,193"
Mayagüez,97,Alojamiento y Servicios de Alimentos     ,72,131,"2,549","7,655,954","3,004"
Mayagüez,97,Otros Servicios Excepto Adm. Pública     ,81,112,479,"2,118,564","4,423"
Mayagüez,97,Administración Pública                   ,92,47,3526,24114837,6840
Mayagüez,97,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Moca,99,Total Municipio Segundo Trimestre 2021 ,,411,"4,632","21,927,409","4,734"
Moca,99,"Agricultura, Bosque, Pesca y Caza        ",11,33,91,"237,855","2,614"
Moca,99,Mineria                                  ,21,0,0,0,0
Moca,99,"Electricidad, Agua y Gas                 ",22,0,0,0,0
Moca,99,Construcción                             ,23,30,401,"1,592,060","3,970"
Moca,99,Manufactura                              ,31-33,26,779,"2,430,073","3,121"
Moca,99,Alimentos                                ,311,11,96,"347,538","3,633"
Moca,99,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Moca,99,Textiles                                 ,313,0,0,0,0
Moca,99,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Moca,99,Ropa                                     ,315,0,0,0,0
Moca,99,Cuero y Productos Relacionados           ,316,1,*,*,*
Moca,99,Productos de Madera                      ,321,2,*,*,*
Moca,99,Papel                                    ,322,0,0,0,0
Moca,99,Imprenta e Industrias Relacionadas       ,323,2,*,*,*
Moca,99,Productos de Petróleo y Carbón           ,324,0,0,0,0
Moca,99,Productos Químicos                       ,325,1,*,*,*
Moca,99,Productos de Goma y Plásticos            ,326,0,0,0,0
Moca,99,Productos Minerales no Metálicos         ,327,2,*,*,*
Moca,99,Industrias de Materiales Primarios       ,331,0,0,0,0
Moca,99,Productos de Metal                       ,332,3,4,"13,023","3,256"
Moca,99,Maquinaria                               ,333,2,*,*,*
Moca,99,Computadora y Productos Electrónicos    ,334,0,0,0,0
Moca,99,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Moca,99,Equipo de Transportación                 ,336,0,0,0,0
Moca,99,Muebles y Productos Relacionados         ,337,1,*,*,*
Moca,99,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Moca,99,Comercio al por Mayor                    ,42,17,56,"344,203","6,183"
Moca,99,Comercio al Detal                        ,44-45,90,580,"2,160,394","3,725"
Moca,99,Transportación y Almacenamiento           ,48-49,9,27,"258,871","9,471"
Moca,99,Información                              ,51,0,0,0,0
Moca,99,Finanzas y Seguros                       ,52,9,77,"423,194","5,496"
Moca,99,"Bienes Raíces, Renta o Arrendamiento     ",53,5,20,"69,754","3,488"
Moca,99,Servicios Profesionales y Técnicos       ,54,25,193,"2,485,926","12,903"
Moca,99,Gerencia de Companías y Empresas         ,55,0,0,0,0
Moca,99,Servicios Adm. y Desperdicios Sólidos    ,56,16,332,"790,453","2,378"
Moca,99,Servicios Educativos                     ,61,8,620,3779404,6096
Moca,99,Servicios de Salud y Asistencia Social   ,62,74,739,"4,246,735","5,747"
Moca,99,"Arte, Entretenimiento y Recreación       ",71,1,*,*,*
Moca,99,Alojamiento y Servicios de Alimentos     ,72,39,248,"626,744","2,531"
Moca,99,Otros Servicios Excepto Adm. Pública     ,81,17,55,"242,642","4,412"
Moca,99,Administración Pública                   ,92,12,414,2238651,5407
Moca,99,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Morovis,101,Total Municipio Segundo Trimestre 2021 ,,191,"2,306","11,956,487","5,186"
Morovis,101,"Agricultura, Bosque, Pesca y Caza        ",11,12,48,"191,090","4,009"
Morovis,101,Mineria                                  ,21,0,0,0,0
Morovis,101,"Electricidad, Agua y Gas                 ",22,2,*,*,*
Morovis,101,Construcción                             ,23,16,68,"279,966","4,117"
Morovis,101,Manufactura                              ,31-33,15,172,"807,899","4,706"
Morovis,101,Alimentos                                ,311,8,71,"380,216","5,380"
Morovis,101,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Morovis,101,Textiles                                 ,313,0,0,0,0
Morovis,101,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Morovis,101,Ropa                                     ,315,1,*,*,*
Morovis,101,Cuero y Productos Relacionados           ,316,0,0,0,0
Morovis,101,Productos de Madera                      ,321,0,0,0,0
Morovis,101,Papel                                    ,322,1,*,*,*
Morovis,101,Imprenta e Industrias Relacionadas       ,323,1,*,*,*
Morovis,101,Productos de Petróleo y Carbón           ,324,0,0,0,0
Morovis,101,Productos Químicos                       ,325,0,0,0,0
Morovis,101,Productos de Goma y Plásticos            ,326,0,0,0,0
Morovis,101,Productos Minerales no Metálicos         ,327,0,0,0,0
Morovis,101,Industrias de Materiales Primarios       ,331,0,0,0,0
Morovis,101,Productos de Metal                       ,332,3,17,"56,430","3,319"
Morovis,101,Maquinaria                               ,333,0,0,0,0
Morovis,101,Computadora y Productos Electrónicos    ,334,0,0,0,0
Morovis,101,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Morovis,101,Equipo de Transportación                 ,336,0,0,0,0
Morovis,101,Muebles y Productos Relacionados         ,337,0,0,0,0
Morovis,101,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Morovis,101,Comercio al por Mayor                    ,42,4,*,*,*
Morovis,101,Comercio al Detal                        ,44-45,47,499,"2,005,385","4,016"
Morovis,101,Transportación y Almacenamiento           ,48-49,1,*,*,*
Morovis,101,Información                              ,51,2,*,*,*
Morovis,101,Finanzas y Seguros                       ,52,3,41,"259,168","6,373"
Morovis,101,"Bienes Raíces, Renta o Arrendamiento     ",53,3,9,"45,405","5,239"
Morovis,101,Servicios Profesionales y Técnicos       ,54,9,70,"345,010","4,929"
Morovis,101,Gerencia de Companías y Empresas         ,55,0,0,0,0
Morovis,101,Servicios Adm. y Desperdicios Sólidos    ,56,2,*,*,*
Morovis,101,Servicios Educativos                     ,61,4,470,3151939,6702
Morovis,101,Servicios de Salud y Asistencia Social   ,62,33,292,"2,150,948","7,358"
Morovis,101,"Arte, Entretenimiento y Recreación       ",71,0,0,0,0
Morovis,101,Alojamiento y Servicios de Alimentos     ,72,22,186,"495,027","2,657"
Morovis,101,Otros Servicios Excepto Adm. Pública     ,81,9,23,"91,001","3,900"
Morovis,101,Administración Pública                   ,92,7,355,1634931,4605
Morovis,101,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Naguabo,103,Total Municipio Segundo Trimestre 2021 ,,182,"2,156","11,615,701","5,387"
Naguabo,103,"Agricultura, Bosque, Pesca y Caza        ",11,18,55,"205,774","3,741"
Naguabo,103,Mineria                                  ,21,0,0,0,0
Naguabo,103,"Electricidad, Agua y Gas                 ",22,2,*,*,*
Naguabo,103,Construcción                             ,23,19,384,"1,713,648","4,467"
Naguabo,103,Manufactura                              ,31-33,11,358,"2,302,138","6,431"
Naguabo,103,Alimentos                                ,311,7,204,"825,283","4,039"
Naguabo,103,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Naguabo,103,Textiles                                 ,313,0,0,0,0
Naguabo,103,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Naguabo,103,Ropa                                     ,315,1,*,*,*
Naguabo,103,Cuero y Productos Relacionados           ,316,0,0,0,0
Naguabo,103,Productos de Madera                      ,321,0,0,0,0
Naguabo,103,Papel                                    ,322,0,0,0,0
Naguabo,103,Imprenta e Industrias Relacionadas       ,323,1,*,*,*
Naguabo,103,Productos de Petróleo y Carbón           ,324,0,0,0,0
Naguabo,103,Productos Químicos                       ,325,1,*,*,*
Naguabo,103,Productos de Goma y Plásticos            ,326,0,0,0,0
Naguabo,103,Productos Minerales no Metálicos         ,327,0,0,0,0
Naguabo,103,Industrias de Materiales Primarios       ,331,0,0,0,0
Naguabo,103,Productos de Metal                       ,332,0,0,0,0
Naguabo,103,Maquinaria                               ,333,0,0,0,0
Naguabo,103,Computadora y Productos Electrónicos    ,334,0,0,0,0
Naguabo,103,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Naguabo,103,Equipo de Transportación                 ,336,0,0,0,0
Naguabo,103,Muebles y Productos Relacionados         ,337,1,*,*,*
Naguabo,103,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Naguabo,103,Comercio al por Mayor                    ,42,2,*,*,*
Naguabo,103,Comercio al Detal                        ,44-45,41,457,"2,215,030","4,850"
Naguabo,103,Transportación y Almacenamiento           ,48-49,3,*,*,*
Naguabo,103,Información                              ,51,1,*,*,*
Naguabo,103,Finanzas y Seguros                       ,52,2,*,*,*
Naguabo,103,"Bienes Raíces, Renta o Arrendamiento     ",53,6,22,"97,319","4,424"
Naguabo,103,Servicios Profesionales y Técnicos       ,54,2,*,*,*
Naguabo,103,Gerencia de Companías y Empresas         ,55,0,0,0,0
Naguabo,103,Servicios Adm. y Desperdicios Sólidos    ,56,11,42,"280,124","6,723"
Naguabo,103,Servicios Educativos                     ,61,1,256,1726688,6754
Naguabo,103,Servicios de Salud y Asistencia Social   ,62,23,95,"548,288","5,751"
Naguabo,103,"Arte, Entretenimiento y Recreación       ",71,2,*,*,*
Naguabo,103,Alojamiento y Servicios de Alimentos     ,72,22,133,"542,393","4,088"
Naguabo,103,Otros Servicios Excepto Adm. Pública     ,81,6,9,"39,790","4,263"
Naguabo,103,Administración Pública                   ,92,10,265,1272376,4795
Naguabo,103,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Naranjito,105,Total Municipio Segundo Trimestre 2021 ,,318,"3,425","18,796,482","5,487"
Naranjito,105,"Agricultura, Bosque, Pesca y Caza        ",11,12,20,"53,405","2,670"
Naranjito,105,Mineria                                  ,21,0,0,0,0
Naranjito,105,"Electricidad, Agua y Gas                 ",22,2,*,*,*
Naranjito,105,Construcción                             ,23,56,643,"3,350,427","5,211"
Naranjito,105,Manufactura                              ,31-33,17,74,"301,515","4,075"
Naranjito,105,Alimentos                                ,311,5,34,"102,309","3,039"
Naranjito,105,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Naranjito,105,Textiles                                 ,313,0,0,0,0
Naranjito,105,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Naranjito,105,Ropa                                     ,315,1,*,*,*
Naranjito,105,Cuero y Productos Relacionados           ,316,0,0,0,0
Naranjito,105,Productos de Madera                      ,321,0,0,0,0
Naranjito,105,Papel                                    ,322,0,0,0,0
Naranjito,105,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Naranjito,105,Productos de Petróleo y Carbón           ,324,0,0,0,0
Naranjito,105,Productos Químicos                       ,325,2,*,*,*
Naranjito,105,Productos de Goma y Plásticos            ,326,0,0,0,0
Naranjito,105,Productos Minerales no Metálicos         ,327,1,*,*,*
Naranjito,105,Industrias de Materiales Primarios       ,331,0,0,0,0
Naranjito,105,Productos de Metal                       ,332,3,11,"54,078","5,070"
Naranjito,105,Maquinaria                               ,333,0,0,0,0
Naranjito,105,Computadora y Productos Electrónicos    ,334,0,0,0,0
Naranjito,105,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Naranjito,105,Equipo de Transportación                 ,336,1,*,*,*
Naranjito,105,Muebles y Productos Relacionados         ,337,3,8,"28,284","3,536"
Naranjito,105,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Naranjito,105,Comercio al por Mayor                    ,42,9,59,"420,016","7,119"
Naranjito,105,Comercio al Detal                        ,44-45,82,664,"2,858,740","4,307"
Naranjito,105,Transportación y Almacenamiento           ,48-49,7,13,"149,458","11,497"
Naranjito,105,Información                              ,51,1,*,*,*
Naranjito,105,Finanzas y Seguros                       ,52,5,48,"315,220","6,522"
Naranjito,105,"Bienes Raíces, Renta o Arrendamiento     ",53,4,14,"94,137","6,724"
Naranjito,105,Servicios Profesionales y Técnicos       ,54,15,29,"214,258","7,474"
Naranjito,105,Gerencia de Companías y Empresas         ,55,1,*,*,*
Naranjito,105,Servicios Adm. y Desperdicios Sólidos    ,56,7,120,"447,602","3,720"
Naranjito,105,Servicios Educativos                     ,61,2,535,3563400,6661
Naranjito,105,Servicios de Salud y Asistencia Social   ,62,43,391,"2,652,008","6,788"
Naranjito,105,"Arte, Entretenimiento y Recreación       ",71,3,3,"6,600","2,200"
Naranjito,105,Alojamiento y Servicios de Alimentos     ,72,23,225,"748,644","3,332"
Naranjito,105,Otros Servicios Excepto Adm. Pública     ,81,17,50,"263,288","5,301"
Naranjito,105,Administración Pública                   ,92,11,374,1792106,4792
Naranjito,105,Otros (Establecimientos no Clasificados) ,99,1,*,*,*
Orocovis,107,Total Municipio Segundo Trimestre 2021 ,,212,"3,192","16,276,843","5,099"
Orocovis,107,"Agricultura, Bosque, Pesca y Caza        ",11,17,42,"78,711","1,874"
Orocovis,107,Mineria                                  ,21,0,0,0,0
Orocovis,107,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Orocovis,107,Construcción                             ,23,31,192,"842,264","4,387"
Orocovis,107,Manufactura                              ,31-33,14,*,*,*
Orocovis,107,Alimentos                                ,311,5,*,*,*
Orocovis,107,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Orocovis,107,Textiles                                 ,313,0,0,0,0
Orocovis,107,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Orocovis,107,Ropa                                     ,315,2,*,*,*
Orocovis,107,Cuero y Productos Relacionados           ,316,0,0,0,0
Orocovis,107,Productos de Madera                      ,321,0,0,0,0
Orocovis,107,Papel                                    ,322,0,0,0,0
Orocovis,107,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Orocovis,107,Productos de Petróleo y Carbón           ,324,0,0,0,0
Orocovis,107,Productos Químicos                       ,325,0,0,0,0
Orocovis,107,Productos de Goma y Plásticos            ,326,0,0,0,0
Orocovis,107,Productos Minerales no Metálicos         ,327,0,0,0,0
Orocovis,107,Industrias de Materiales Primarios       ,331,0,0,0,0
Orocovis,107,Productos de Metal                       ,332,4,21,"66,405","3,113"
Orocovis,107,Maquinaria                               ,333,2,*,*,*
Orocovis,107,Computadora y Productos Electrónicos    ,334,0,0,0,0
Orocovis,107,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Orocovis,107,Equipo de Transportación                 ,336,0,0,0,0
Orocovis,107,Muebles y Productos Relacionados         ,337,1,*,*,*
Orocovis,107,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Orocovis,107,Comercio al por Mayor                    ,42,3,20,"56,497","2,825"
Orocovis,107,Comercio al Detal                        ,44-45,45,321,"1,122,465","3,497"
Orocovis,107,Transportación y Almacenamiento           ,48-49,3,12,"159,007","12,892"
Orocovis,107,Información                              ,51,4,9,"48,253","5,361"
Orocovis,107,Finanzas y Seguros                       ,52,1,*,*,*
Orocovis,107,"Bienes Raíces, Renta o Arrendamiento     ",53,5,25,"39,688","1,588"
Orocovis,107,Servicios Profesionales y Técnicos       ,54,9,15,"104,832","6,989"
Orocovis,107,Gerencia de Companías y Empresas         ,55,1,*,*,*
Orocovis,107,Servicios Adm. y Desperdicios Sólidos    ,56,2,*,*,*
Orocovis,107,Servicios Educativos                     ,61,2,403,2660897,6608
Orocovis,107,Servicios de Salud y Asistencia Social   ,62,26,202,"1,193,534","5,918"
Orocovis,107,"Arte, Entretenimiento y Recreación       ",71,2,*,*,*
Orocovis,107,Alojamiento y Servicios de Alimentos     ,72,24,162,"589,375","3,646"
Orocovis,107,Otros Servicios Excepto Adm. Pública     ,81,10,20,"58,365","2,918"
Orocovis,107,Administración Pública                   ,92,12,661,3124185,4729
Orocovis,107,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Patillas,109,Total Municipio Segundo Trimestre 2021 ,,110,"1,521","9,290,514","6,110"
Patillas,109,"Agricultura, Bosque, Pesca y Caza        ",11,5,12,"38,375","3,111"
Patillas,109,Mineria                                  ,21,0,0,0,0
