MUNICIPIO,CTY,INDUSTRIA,NAICS,UNIDADES, EMPLEO PROMEDIO , SALRIO Total Municipio Primer Trimestre 2021 , Promedio 
Las Piedras,85,Otros (Establecimientos no Clasificados) ,99,0, -   , -   , -   
Loíza,87,Total Municipio Primer Trimestre 2021 ,,97," 1,673 "," 8,180,617 "," 4,889 "
Loíza,87,"Agricultura, Bosque, Pesca y Caza        ",11,2, * , * , * 
Loíza,87,Mineria                                  ,21,0, -   , -   , -   
Loíza,87,"Electricidad, Agua y Gas                 ",22,0, -   , -   , -   
Loíza,87,Construcción                             ,23,0, -   , -   , -   
Loíza,87,Manufactura                              ,31-33,3, 84 ," 406,416 "," 4,838 "
Loíza,87,Alimentos                                ,311,0, -   , -   , -   
Loíza,87,Productos de Tabaco y Bebidas            ,312,0, -   , -   , -   
Loíza,87,Textiles                                 ,313,0, -   , -   , -   
Loíza,87,Productos Textiles Excepto Ropa          ,314,0, -   , -   , -   
Loíza,87,Ropa                                     ,315,0, -   , -   , -   
Loíza,87,Cuero y Productos Relacionados           ,316,0, -   , -   , -   
Loíza,87,Productos de Madera                      ,321,0, -   , -   , -   
Loíza,87,Papel                                    ,322,1, * , * , * 
Loíza,87,Imprenta e Industrias Relacionadas       ,323,0, -   , -   , -   
Loíza,87,Productos de Petróleo y Carbón           ,324,0, -   , -   , -   
Loíza,87,Productos Químicos                       ,325,2, * , * , * 
Loíza,87,Productos de Goma y Plásticos            ,326,0, -   , -   , -   
Loíza,87,Productos Minerales no Metálicos         ,327,0, -   , -   , -   
Loíza,87,Industrias de Materiales Primarios       ,331,0, -   , -   , -   
Loíza,87,Productos de Metal                       ,332,0, -   , -   , -   
Loíza,87,Maquinaria                               ,333,0, -   , -   , -   
Loíza,87,Computadora y Productos Electrónicos    ,334,0, -   , -   , -   
Loíza,87,Equipo y Aparatos Eléctricos             ,335,0, -   , -   , -   
Loíza,87,Equipo de Transportación                 ,336,0, -   , -   , -   
Loíza,87,Muebles y Productos Relacionados         ,337,0, -   , -   , -   
Loíza,87,Industrias Manufactureras Misceláneas    ,339,0, -   , -   , -   
Loíza,87,Comercio al por Mayor                    ,42,0, -   , -   , -   
Loíza,87,Comercio al Detal                        ,44-45,25, 171 ," 645,461 "," 3,767 "
Loíza,87,Transportación y Almacenamiento           ,48-49,4, 9 ," 77,112 "," 8,568 "
Loíza,87,Información                              ,51,0, -   , -   , -   
Loíza,87,Finanzas y Seguros                       ,52,2, * , * , * 
Loíza,87,"Bienes Raíces, Renta o Arrendamiento     ",53,4, 16 ," 68,119 "," 4,257 "
Loíza,87,Servicios Profesionales y Técnicos       ,54,5, 114 ," 202,464 "," 1,771 "
Loíza,87,Gerencia de Companías y Empresas         ,55,0, -   , -   , -   
Loíza,87,Servicios Adm. y Desperdicios Sólidos    ,56,2, * , * , * 
Loíza,87,Servicios Educativos                     ,61,3, 351 ," 2,217,471 "," 6,312 "
Loíza,87,Servicios de Salud y Asistencia Social   ,62,20, 271 ," 1,547,308 "," 5,717 "
Loíza,87,"Arte, Entretenimiento y Recreación       ",71,0, -   , -   , -   
Loíza,87,Alojamiento y Servicios de Alimentos     ,72,16, 175 ," 560,275 "," 3,195 "
Loíza,87,Otros Servicios Excepto Adm. Pública     ,81,2, * , * , * 
Loíza,87,Administración Pública                   ,92,9, 417 ," 2,143,691 "," 5,145 "
Loíza,87,Otros (Establecimientos no Clasificados) ,99,0, -   , -   , -   
Luquillo,89,Total Municipio Primer Trimestre 2021 ,,145," 1,905 "," 10,669,211 "," 5,600 "
Luquillo,89,"Agricultura, Bosque, Pesca y Caza        ",11,2, * , * , * 
Luquillo,89,Mineria                                  ,21,0, -   , -   , -   
Luquillo,89,"Electricidad, Agua y Gas                 ",22,1, * , * , * 
Luquillo,89,Construcción                             ,23,14, 190 ," 1,277,900 "," 6,726 "
Luquillo,89,Manufactura                              ,31-33,3, 60 ," 298,880 "," 5,009 "
Luquillo,89,Alimentos                                ,311,0, -   , -   , -   
Luquillo,89,Productos de Tabaco y Bebidas            ,312,0, -   , -   , -   
Luquillo,89,Textiles                                 ,313,0, -   , -   , -   
Luquillo,89,Productos Textiles Excepto Ropa          ,314,0, -   , -   , -   
Luquillo,89,Ropa                                     ,315,0, -   , -   , -   
Luquillo,89,Cuero y Productos Relacionados           ,316,0, -   , -   , -   
Luquillo,89,Productos de Madera                      ,321,0, -   , -   , -   
Luquillo,89,Papel                                    ,322,0, -   , -   , -   
Luquillo,89,Imprenta e Industrias Relacionadas       ,323,0, -   , -   , -   
Luquillo,89,Productos de Petróleo y Carbón           ,324,0, -   , -   , -   
Luquillo,89,Productos Químicos                       ,325,0, -   , -   , -   
Luquillo,89,Productos de Goma y Plásticos            ,326,1, * , * , * 
Luquillo,89,Productos Minerales no Metálicos         ,327,0, -   , -   , -   
Luquillo,89,Industrias de Materiales Primarios       ,331,0, -   , -   , -   
Luquillo,89,Productos de Metal                       ,332,1, * , * , * 
Luquillo,89,Maquinaria                               ,333,0, -   , -   , -   
Luquillo,89,Computadora y Productos Electrónicos    ,334,1, * , * , * 
Luquillo,89,Equipo y Aparatos Eléctricos             ,335,0, -   , -   , -   
Luquillo,89,Equipo de Transportación                 ,336,0, -   , -   , -   
Luquillo,89,Muebles y Productos Relacionados         ,337,0, -   , -   , -   
Luquillo,89,Industrias Manufactureras Misceláneas    ,339,0, -   , -   , -   
Luquillo,89,Comercio al por Mayor                    ,42,2, * , * , * 
Luquillo,89,Comercio al Detal                        ,44-45,20, 255 ," 1,655,901 "," 6,502 "
Luquillo,89,Transportación y Almacenamiento           ,48-49,2, * , * , * 
Luquillo,89,Información                              ,51,1, * , * , * 
Luquillo,89,Finanzas y Seguros                       ,52,2, * , * , * 
Luquillo,89,"Bienes Raíces, Renta o Arrendamiento     ",53,6, 14 ," 60,878 "," 4,348 "
Luquillo,89,Servicios Profesionales y Técnicos       ,54,5, 26 ," 213,817 "," 8,224 "
Luquillo,89,Gerencia de Companías y Empresas         ,55,0, -   , -   , -   
Luquillo,89,Servicios Adm. y Desperdicios Sólidos    ,56,5, * , * , * 
Luquillo,89,Servicios Educativos                     ,61,4, 209 ," 1,339,547 "," 6,399 "
Luquillo,89,Servicios de Salud y Asistencia Social   ,62,19, 82 ," 467,032 "," 5,719 "
Luquillo,89,"Arte, Entretenimiento y Recreación       ",71,2, * , * , * 
Luquillo,89,Alojamiento y Servicios de Alimentos     ,72,35, 430 ," 1,407,795 "," 3,271 "
Luquillo,89,Otros Servicios Excepto Adm. Pública     ,81,11, 26 ," 97,923 "," 3,719 "
Luquillo,89,Administración Pública                   ,92,11, 321 ," 1,541,676 "," 4,803 "
Luquillo,89,Otros (Establecimientos no Clasificados) ,99,0, -   , -   , -   
Manatí,91,Total Municipio Primer Trimestre 2021 ,,622," 13,154 "," 108,354,502 "," 8,237 "
Manatí,91,"Agricultura, Bosque, Pesca y Caza        ",11,14, 127 ," 421,663 "," 3,311 "
Manatí,91,Mineria                                  ,21,0, -   , -   , -   
Manatí,91,"Electricidad, Agua y Gas                 ",22,2, * , * , * 
Manatí,91,Construcción                             ,23,22, 326 ," 2,205,748 "," 6,773 "
Manatí,91,Manufactura                              ,31-33,19," 1,771 "," 40,841,325 "," 23,057 "
Manatí,91,Alimentos                                ,311,4, * , * , * 
Manatí,91,Productos de Tabaco y Bebidas            ,312,0, -   , -   , -   
Manatí,91,Textiles                                 ,313,0, -   , -   , -   
Manatí,91,Productos Textiles Excepto Ropa          ,314,0, -   , -   , -   
Manatí,91,Ropa                                     ,315,0, -   , -   , -   
Manatí,91,Cuero y Productos Relacionados           ,316,0, -   , -   , -   
Manatí,91,Productos de Madera                      ,321,0, -   , -   , -   
Manatí,91,Papel                                    ,322,0, -   , -   , -   
Manatí,91,Imprenta e Industrias Relacionadas       ,323,0, -   , -   , -   
Manatí,91,Productos de Petróleo y Carbón           ,324,0, -   , -   , -   
Manatí,91,Productos Químicos                       ,325,9," 1,627 "," 40,186,929 "," 24,705 "
Manatí,91,Productos de Goma y Plásticos            ,326,0, -   , -   , -   
Manatí,91,Productos Minerales no Metálicos         ,327,0, -   , -   , -   
Manatí,91,Industrias de Materiales Primarios       ,331,0, -   , -   , -   
Manatí,91,Productos de Metal                       ,332,2, * , * , * 
Manatí,91,Maquinaria                               ,333,0, -   , -   , -   
Manatí,91,Computadora y Productos Electrónicos    ,334,0, -   , -   , -   
Manatí,91,Equipo y Aparatos Eléctricos             ,335,0, -   , -   , -   
Manatí,91,Equipo de Transportación                 ,336,0, -   , -   , -   
Manatí,91,Muebles y Productos Relacionados         ,337,0, -   , -   , -   
Manatí,91,Industrias Manufactureras Misceláneas    ,339,4, 68 ," 339,623 "," 4,994 "
Manatí,91,Comercio al por Mayor                    ,42,12, 145 ," 2,072,242 "," 14,324 "
Manatí,91,Comercio al Detal                        ,44-45,121," 2,016 "," 9,982,264 "," 4,951 "
Manatí,91,Transportación y Almacenamiento           ,48-49,7, 72 ," 594,747 "," 8,260 "
Manatí,91,Información                              ,51,4, 117 ," 667,076 "," 5,685 "
Manatí,91,Finanzas y Seguros                       ,52,17, 218 ," 2,102,834 "," 9,646 "
Manatí,91,"Bienes Raíces, Renta o Arrendamiento     ",53,26, 84 ," 418,087 "," 4,958 "
Manatí,91,Servicios Profesionales y Técnicos       ,54,44, 158 ," 1,264,630 "," 8,021 "
Manatí,91,Gerencia de Companías y Empresas         ,55,3, 77 ," 478,832 "," 6,246 "
Manatí,91,Servicios Adm. y Desperdicios Sólidos    ,56,21," 1,056 "," 5,749,743 "," 5,447 "
Manatí,91,Servicios Educativos                     ,61,19," 1,001 "," 5,912,038 "," 5,904 "
Manatí,91,Servicios de Salud y Asistencia Social   ,62,194," 3,596 "," 23,567,078 "," 6,554 "
Manatí,91,"Arte, Entretenimiento y Recreación       ",71,2, * , * , * 
Manatí,91,Alojamiento y Servicios de Alimentos     ,72,45, 701 ," 2,464,620 "," 3,514 "
Manatí,91,Otros Servicios Excepto Adm. Pública     ,81,31, 102 ," 449,776 "," 4,410 "
Manatí,91,Administración Pública                   ,92,19," 1,439 "," 7,845,388 "," 5,451 "
Manatí,91,Otros (Establecimientos no Clasificados) ,99,0, -   , -   , -   
Maricao,93,Total Municipio Primer Trimestre 2021 ,,62," 1,289 "," 7,297,791 "," 5,663 "
Maricao,93,"Agricultura, Bosque, Pesca y Caza        ",11,29, 101 ," 114,240 "," 1,127 "
Maricao,93,Mineria                                  ,21,0, -   , -   , -   
Maricao,93,"Electricidad, Agua y Gas                 ",22,1, * , * , * 
Maricao,93,Construcción                             ,23,2, * , * , * 
Maricao,93,Manufactura                              ,31-33,3, * , * , * 
Maricao,93,Alimentos                                ,311,1, * , * , * 
Maricao,93,Productos de Tabaco y Bebidas            ,312,1, * , * , * 
Maricao,93,Textiles                                 ,313,0, -   , -   , -   
Maricao,93,Productos Textiles Excepto Ropa          ,314,0, -   , -   , -   
Maricao,93,Ropa                                     ,315,0, -   , -   , -   
Maricao,93,Cuero y Productos Relacionados           ,316,0, -   , -   , -   
Maricao,93,Productos de Madera                      ,321,0, -   , -   , -   
Maricao,93,Papel                                    ,322,0, -   , -   , -   
Maricao,93,Imprenta e Industrias Relacionadas       ,323,0, -   , -   , -   
Maricao,93,Productos de Petróleo y Carbón           ,324,0, -   , -   , -   
Maricao,93,Productos Químicos                       ,325,0, -   , -   , -   
Maricao,93,Productos de Goma y Plásticos            ,326,0, -   , -   , -   
Maricao,93,Productos Minerales no Metálicos         ,327,0, -   , -   , -   
Maricao,93,Industrias de Materiales Primarios       ,331,0, -   , -   , -   
Maricao,93,Productos de Metal                       ,332,0, -   , -   , -   
Maricao,93,Maquinaria                               ,333,0, -   , -   , -   
Maricao,93,Computadora y Productos Electrónicos    ,334,0, -   , -   , -   
Maricao,93,Equipo y Aparatos Eléctricos             ,335,0, -   , -   , -   
Maricao,93,Equipo de Transportación                 ,336,0, -   , -   , -   
Maricao,93,Muebles y Productos Relacionados         ,337,0, -   , -   , -   
Maricao,93,Industrias Manufactureras Misceláneas    ,339,1, * , * , * 
Maricao,93,Comercio al por Mayor                    ,42,0, -   , -   , -   
Maricao,93,Comercio al Detal                        ,44-45,6, 13 ," 45,090 "," 3,468 "
Maricao,93,Transportación y Almacenamiento           ,48-49,1, * , * , * 
Maricao,93,Información                              ,51,0, -   , -   , -   
Maricao,93,Finanzas y Seguros                       ,52,1, * , * , * 
Maricao,93,"Bienes Raíces, Renta o Arrendamiento     ",53,1, * , * , * 
Maricao,93,Servicios Profesionales y Técnicos       ,54,0, -   , -   , -   
Maricao,93,Gerencia de Companías y Empresas         ,55,0, -   , -   , -   
Maricao,93,Servicios Adm. y Desperdicios Sólidos    ,56,1, * , * , * 
Maricao,93,Servicios Educativos                     ,61,1, 111 ," 741,220 "," 6,658 "
Maricao,93,Servicios de Salud y Asistencia Social   ,62,4, 48 ," 476,564 "," 9,928 "
Maricao,93,"Arte, Entretenimiento y Recreación       ",71,0, -   , -   , -   
Maricao,93,Alojamiento y Servicios de Alimentos     ,72,3, 21 ," 56,733 "," 2,702 "
Maricao,93,Otros Servicios Excepto Adm. Pública     ,81,0, -   , -   , -   
Maricao,93,Administración Pública                   ,92,9, 227 ," 842,268 "," 3,705 "
Maricao,93,Otros (Establecimientos no Clasificados) ,99,0, -   , -   , -   
Maunabo,95,Total Municipio Primer Trimestre 2021 ,,59," 1,266 "," 9,029,686 "," 7,131 "
Maunabo,95,"Agricultura, Bosque, Pesca y Caza        ",11,2, * , * , * 
Maunabo,95,Mineria                                  ,21,0, -   , -   , -   
Maunabo,95,"Electricidad, Agua y Gas                 ",22,1, * , * , * 
Maunabo,95,Construcción                             ,23,2, * , * , * 
Maunabo,95,Manufactura                              ,31-33,0, -   , -   , -   
Maunabo,95,Alimentos                                ,311,0, -   , -   , -   
Maunabo,95,Productos de Tabaco y Bebidas            ,312,0, -   , -   , -   
Maunabo,95,Textiles                                 ,313,0, -   , -   , -   
Maunabo,95,Productos Textiles Excepto Ropa          ,314,0, -   , -   , -   
Maunabo,95,Ropa                                     ,315,0, -   , -   , -   
Maunabo,95,Cuero y Productos Relacionados           ,316,0, -   , -   , -   
Maunabo,95,Productos de Madera                      ,321,0, -   , -   , -   
Maunabo,95,Papel                                    ,322,0, -   , -   , -   
Maunabo,95,Imprenta e Industrias Relacionadas       ,323,0, -   , -   , -   
Maunabo,95,Productos de Petróleo y Carbón           ,324,0, -   , -   , -   
Maunabo,95,Productos Químicos                       ,325,0, -   , -   , -   
Maunabo,95,Productos de Goma y Plásticos            ,326,0, -   , -   , -   
Maunabo,95,Productos Minerales no Metálicos         ,327,0, -   , -   , -   
Maunabo,95,Industrias de Materiales Primarios       ,331,0, -   , -   , -   
Maunabo,95,Productos de Metal                       ,332,0, -   , -   , -   
Maunabo,95,Maquinaria                               ,333,0, -   , -   , -   
Maunabo,95,Computadora y Productos Electrónicos    ,334,0, -   , -   , -   
Maunabo,95,Equipo y Aparatos Eléctricos             ,335,0, -   , -   , -   
Maunabo,95,Equipo de Transportación                 ,336,0, -   , -   , -   
Maunabo,95,Muebles y Productos Relacionados         ,337,0, -   , -   , -   
Maunabo,95,Industrias Manufactureras Misceláneas    ,339,0, -   , -   , -   
Maunabo,95,Comercio al por Mayor                    ,42,1, * , * , * 
Maunabo,95,Comercio al Detal                        ,44-45,16, 67 ," 216,989 "," 3,223 "
Maunabo,95,Transportación y Almacenamiento           ,48-49,2, * , * , * 
Maunabo,95,Información                              ,51,1, * , * , * 
Maunabo,95,Finanzas y Seguros                       ,52,2, * , * , * 
Maunabo,95,"Bienes Raíces, Renta o Arrendamiento     ",53,0, -   , -   , -   
Maunabo,95,Servicios Profesionales y Técnicos       ,54,2, * , * , * 
Maunabo,95,Gerencia de Companías y Empresas         ,55,0, -   , -   , -   
Maunabo,95,Servicios Adm. y Desperdicios Sólidos    ,56,0, -   , -   , -   
Maunabo,95,Servicios Educativos                     ,61,1, 152 ," 1,015,788 "," 6,698 "
Maunabo,95,Servicios de Salud y Asistencia Social   ,62,11, 75 ," 268,394 "," 3,579 "
